label,Message,clean_Message
1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,dear subscrib draw gift voucher b enter receipt correct an elvi presley birthday text answer
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonon know tri contact via date servic find could call mobil landlin boxskch
0,Mungkin uang mengkhawatirkan. Hal-hal akan datang karena dan saya memiliki beberapa faktur luar biasa untuk pekerjaan yang saya lakukan dua dan tiga bulan yang lalu.,uang khawatir halhal milik faktur kerja laku
1,Moby Pub Quiz.Win hadiah Â £ 100 High Street jika Anda tahu siapa Duchess of Cornwall yang baru? Txt nama depannya menjadi 82277.unsub STOP Â£1.50 008704050406 SP,moby pub quizwin hadiah high street duchess of cornwall txt nama depan unsub stop sp
1,Update_Now - 12Mths Setengah Harga Sewa jalur oranye: 400 menit... Hubungi MobileUpd8 di 08000839402 atau call2optout=J5Q,update now mths harga sewa jalur oranye menit hubung mobileupd calloptoutjq
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,want new video phone anytim network min half price line rental free text month repli call free deliveri
0,Selamat pagi sayangku........... Memiliki besar & hari yang sukses.,selamat pagi sayang milik sukses
1,"Pelanggan Yth. kami dri kantor TRI jakarta sdh menghubungi No anda tpi tdk tersambung, Informasi ini kami sampaikan lewat sms, No Anda trpilih memenangkan HADIAH Cek Rp.35juta.dri Undian isi ulanag TRI-2016,PIN undian anda.(2547afr) U/Info;089653382227 KLIK; www.care27.blogspot.com",langgan hormat kantor tri jakarta hubung nomor sambung informasi sms nomor trpilih menang hadiah cek rpjutadri undi isi ulanag tripin undi andaafr uinfo klik
1,"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",rekening bank bni norek anwahyudi alamsyah sms kirim
1,Apakah Anda ingin handset video baru? 750 kapan saja ada menit jaringan? Sewa Garis Setengah Harga? Camcorder? Balas atau hubungi 08000930705 untuk pengiriman besok,handset video menit jaring sewa garis harga camcorder balas hubung kirim besok
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,call pleas number show coveragd area urgnt call vasai amp reach clock call pleas
0,"Ketemu, ENC <#> , di mana Anda berada?",ketemu enc
0,Saya tidak tahu harus berbuat apa. Saya masih tidak bisa menghubungi siapa pun. Aku akan menjemputmu pukul 19.30 dan kita bisa melihat apakah mereka ada di pub?,buat hubung jemput pub
1,Knock Knock Txt yang ada ke 80082 untuk memasukkan r undian mingguan 4 voucher hadiah Â £ 250 4 toko pilihan tahun. S&K www.tkls.com usia 16 hingga stoptxtstopÂ£1.50/minggu,knock knock txt masuk r undi minggu voucher hadiah toko pilih sk usia stoptxtstop minggu
0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,slept thinkthi time ltgt pm danger
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",dear voucher holder claim week offer pc pleas go tsc appli
1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",freemsg havent repli text im randi sexi femal live local love hear netcollex ltd p per messag repli stop end
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xma iscom award either cd gift voucher free entri weekli draw text music tnc
0,😁 sebelumnya ga ad nulis kerudung. Kirain warna jins,nulis kerudung kirain warna jins
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,hi im sue year old work lapdanc love sex text live im bedroom text sue textoper g da ppmsg
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent mobil number award prize guarante call land line claim valid hr ppm
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,come take littl time child afraid dark becom teenag want stay night
1,PESAN RESMI Selamat No Simcard Anda M-dptkan Hadiah Cek Rp.100juta dr TRI CARE Pin: 7Y7R8K9Z Info Kelik:www.situstricare77.blogspot.com,pesan resmi selamat nomor simcard mdptkan hadiah cek rpjuta tri care pin yrkz informasi kelik
1,Anda memiliki pengumuman layanan pelanggan yang penting. Hubungi FREEPHONE 0800 542 0825 sekarang!,milik umum layan langgan hubung freephone
1,WOW! Anak laki-laki R kembali. AMBIL TUR INGGRIS 2007 ITU. Menangkan Tiket VIP & pre-book dengan VIP Club. txt CLUB ke 81303. Trackmarque Ltd info@vipclub4u.,wow anak lakilaki r ambil tur inggris menang tiket vip prebook vip club txt club trackmarque ltd infovipclubu
1,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,phoni award today voda number end xxxx select receiv award match pleas call quot claim code standard rate app
0,I'm in a movie... Collect car oredi...,im movi collect car oredi
1,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,privat account statement xxxxxx show unredeem point call identifi code expir
1,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",urgent mobil award bonu caller prize nd attempt contact call boxqu bt nation rate
0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",come around ltdecimalgt pm vikkyim otsid nw il come tht time
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,sunshin quiz wkli q win top soni dvd player know countri algarv text ansr sptyron
0,"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",besok jam berapaa ih kali skip
1,Kirim logo 2 kekasih Anda - 2 nama bergabung dengan hati. Txt LOVE NAME1 NAME2 MOBNO misalnya LOVE ADAM EVE 07123456789 ke 87077 Yahoo! POBox36504W45WQ TxtNO 4 tanpa iklan 150p,kirim logo kasih nama gabung hati txt love nama nama mobno love adam eve yahoo poboxwwq txtno iklan p
0,Ill be there on  &lt;#&gt;  ok.,ill ltgt ok
1,Anda telah memenangkan penghargaan 32000 yang dijamin atau bahkan mungkin uang tunai Â £ 1000 untuk mengklaim panggilan penghargaan Anda gratis di 0800 ..... (18+). Its nomor efreefone legitimat wat apakah Anda ???,menang harga jamin uang tunai klaim panggil harga gratis its nomor efreefone legitimat
0,Gaada buat yg bukan temen mah,temen mah
0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,messag sent askin ltgt dollar shoul pay ltgt ltgt
0,"Hmmm... Tebak kita bisa pergi 4 kb n power yoga ... Haha, dunno kita bisa tahan kekuatan yoga anot... Thk punya lo oso, lupa liao...",hmmm tebak pergi kb n power yoga haha dunno tahan kuat yoga anot thk oso lupa liao
0,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,exhaust train morn much wine pie sleep well
0,Dad went out oredi... ,dad went oredi
0,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,ka lihat kosannya uts take home ka
0,Long time. You remember me today.,long time rememb today
1,"BangBabes pesanan Anda sedang dalam perjalanan. U HARUS menerima Layanan Msg 2 download konten UR. Jika tidak, GoTo wap. Bangb. tv di menu internet/layanan seluler UR",bangbabes pesan jalan terima layan download konten ur goto wap bangb televisi menu internetlayanan seluler ur
1,MENDESAK! Nomor Ponsel Anda telah dianugerahi hadiah Â £ 2000 DIJAMIN. Hubungi 09058094455 dari telepon rumah. Klaim 3030. Hanya berlaku 12 jam,desak nomor ponsel anugerah hadiah jamin hubung telepon rumah klaim laku jam
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",flirt text girl bloke name age eg girl zoe join get chat
1,Ingin SEX eksplisit dalam 30 detik? Cincin 02073162414 sekarang! Biaya 20p / mnt,sex eksplisit detik cincin biaya p
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,day euro kickoff kept inform latest news result daili unsubscrib send get euro stop
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,cashbal current pound maxim cashin send cash pmsg cc po box tcrw
0,Now project pa. After that only i can come.,project pa come
1,"Seseorang telah menghubungi layanan kencan kami dan memasuki telepon Anda karena mereka menyukai Anda! Untuk mengetahui siapa itu, hubungi dari telepon rumah 09058098002. PoBox1, W14RG 150p",hubung layan kencan pasuk telepon suka hubung telepon rumah pobox wrg p
0,Da tanggal lahir saya dalam sertifikat adalah pada bulan april tetapi tanggal sebenarnya adalah hari ini. Tapi jangan publikasikan. Aku akan memberimu suguhan khusus jika kamu merahasiakannya. Bagaimanapun terima kasih atas keinginannya,da tanggal lahir sertifikat april tanggal publikasi beri suguh khusus rahasia terima kasih ingin
1,"Kuis Sinar Matahari Wkly Q! Menangkan pemutar DVD Sony teratas jika Anda tahu negara mana yang dimainkan Liverpool pada pertengahan minggu? Txt ansr ke 82277. Â £ 1,50 SP: Tyrone",kuis sinar matahari wkly menang putar dvd sony atas negara main liverpool tengah minggu txt ansr sp tyrone
1,"Selamat,Anda M-dptkan Hadiah 1 Unit Mobil HONDA JAZZ & UANG TUNAI 35JT Rs Dr PT.TriCare PIN Pemenang Anda;477bfg7s. U/info klik: www.tricareindonesia.com",selamatanda mdptkan hadiah unit mobil honda jazz uang tunai jt rs pttricare pin menang andabfgs uinfo klik
0,Ding me on ya break fassyole! Blacko from londn,ding yeah break fassyol blacko londn
1,Missed call alert. These numbers called but left no message. 07008009200,miss call alert number call left messag
0,Apakah Anda naik bus? Apakah Anda menggoreng telur? Apakah kamu membuat teh? Apakah kamu makan sisa ibumu saat makan malam? Apakah kamu merasakan cintaku?,bus goreng telur teh makan sisa ibu makan malam rasa cinta
0,"whatever, im pretty pissed off.",whatev im pretti piss
1,"HQUARTERS Business Residence Lokasi Emas-ASIA AFRIKA Bdg Hrg Prelaunch,PROFIT 140%,ROI 10%/thn Bs LIBUR Byr 2Th TSM 21Des-3Jan www.hquarters.co.id 085794074188",hquarters business residence lokasi emasasia afrika bandung harga prelaunchprofit roi libur bayar th tsm desjan
1,"Menangkan yang terbaru ""Harry Potter dan Orde Phoenix (Buku 5) balas HARRY, jawab 5 pertanyaan - kesempatan untuk menjadi yang pertama di antara pembaca!",menang baru harry potter orde phoenix buku balas harry sempat baca
1,"Anda dijamin Nokia Phone terbaru, 40GB iPod MP3 player atau hadiah Â £ 500! Kata txt: KUMPULKAN ke No: 83355! IBHltd LdnW15H 150p / mtmsgrcvd18+",jamin nokia phone baru gb ipod mp player hadiah txt kumpul nomor ibhltd ldnwh p mtmsgrcvd
1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,import custom servic announc premier call freephon
1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",hello orang month free access game news sport plu free text photo messag repli ye term appli
1,"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",tolong uang transfer bank xxx an xxx xxx transfer sms terima kasih
0,Ada os yang disebut ubandu yang akan berjalan tanpa menginstal di hard disk ... Anda dapat menggunakan OS itu untuk menyalin file-file penting dalam sistem dan memberikannya ke bengkel ..,os ubandu jalan menginstal hard disk os salin filefile sistem beri bengkel
0,Sebenarnya tidur dan masih mungkin ketika Anda menelepon kembali. Jadi sebuah teks adalah gr8. Dasar rock sis. Akan mengirimi Anda teks wen i bangun.,tidur telepon teks gr dasar rock sis kirim teks wen i bangun
1,Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus,kirim pulsa ewu nomor mas agus
1,"Anda telah memenangkan Nokia 7250i. Inilah yang Anda dapatkan ketika Anda memenangkan lelang GRATIS kami. Untuk ambil bagian, kirim Nokia ke 86021 sekarang. HG/Suite342/2Baris Tanah/W1JHL 16+",menang nokia i dapat menang lelang gratis ambil kirim nokia hgsuitebaris tanahwjhl
1,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,want xma free text messag new video phone half price line rental call free find
1,RGENT! Ini adalah upaya ke-2 untuk menghubungi U! Anda memiliki WON Â £ 1250 CALL 09071512433 b4 050703 T & CsBCM4235WC1N3XX. Biaya panggilan 150ppm mobilesvary. maksÂ £ 7. 50,rgent upaya hubung milik won telepon bb t csbcmwcnxx biaya panggil ppm mobilesvary maks
1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",urgent pleas call landlin complimentari lux costa del sol holiday cash await collect ppm sae tc jame ehrr
1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",thank rington order ref number okay mobil charg tone arriv pleas call custom servic
0,At 4. Let's go to bill millers,let go bill miller
0,nama1 mau pergi ga? Kalo engga aku mau ke kosan,nama pergi kosan
0,K da:)how many page you want?,okay dahow mani page want
0,Jangan gimme anak gua bibir itu,gimme anak bibir
0,K:)k.apakah kamu kuliah?,kkapakah kuliah
1,"TheMob> Lihat pilihan konten, Game, Nada, Gosip, babes, dan olahraga terbaru kami, Jaga agar ponsel Anda tetap fit dan teks funky WAP ke 82468",themob lihat pilih konten game nada gosip babes olahraga baru jaga ponsel fit teks funky wap
1,"Tiket Natal & Malam Tahun Baru sekarang dijual dari klub, pada siang hari dari jam 10 pagi sampai jam 8 malam, dan pada hari Kamis, Jumat &; Sabtu malam minggu ini. Mereka menjual dengan cepat!",tiket natal malam jual klub siang jam pagi jam malam kamis jumat sabtu malam minggu jual cepat
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,day euro kickoff kept inform latest news result daili unsubscrib send get euro stop
0,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),height recycl read twice peopl spend time earn money money spent spend time good morn keep smile
0,I think u have the wrong number.,think wrong number
